Oocyte..1.RPKM.	Oocyte..2.RPKM.	Oocyte..3.RPKM.	Zygote..1.RPKM.	Zygote..2.RPKM.	Zygote..3.RPKM.	X2.cell.embryo.1..Cell.1.RPKM.	X2.cell.embryo.1..Cell.2.RPKM.	X2.cell.embryo.2..Cell.1.RPKM.	X2.cell.embryo.2..Cell.2.RPKM.	X2.cell.embryo.3..Cell.1.RPKM.	X2.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.1..Cell.1.RPKM.	X4.cell.embryo.1..Cell.2.RPKM.	X4.cell.embryo.1..Cell.3.RPKM.	X4.cell.embryo.1..Cell.4.RPKM.	X4.cell.embryo.2..Cell.1.RPKM.	X4.cell.embryo.2..Cell.2.RPKM.	X4.cell.embryo.2..Cell.3.RPKM.	X4.cell.embryo.2..Cell.4.RPKM.	X4.cell.embryo.3..Cell.1.RPKM.	X4.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.3..Cell.3.RPKM.	X4.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.1..Cell.1.RPKM.	X8.cell.embryo.1..Cell.2.RPKM.	X8.cell.embryo.1..Cell.3.RPKM.	X8.cell.embryo.1..Cell.4.RPKM.	X8.cell.embryo.2..Cell.1.RPKM.	X8.cell.embryo.2..Cell.2.RPKM.	X8.cell.embryo.2..Cell.3.RPKM.	X8.cell.embryo.2..Cell.4.RPKM.	X8.cell.embryo.2..Cell.5.RPKM.	X8.cell.embryo.2..Cell.6.RPKM.	X8.cell.embryo.2..Cell.7.RPKM.	X8.cell.embryo.2..Cell.8.RPKM.	X8.cell.embryo.3..Cell.1.RPKM.	X8.cell.embryo.3..Cell.2.RPKM.	X8.cell.embryo.3..Cell.3.RPKM.	X8.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.3..Cell.5.RPKM.	X8.cell.embryo.3..Cell.6.RPKM.	X8.cell.embryo.3..Cell.7.RPKM.	X8.cell.embryo.3..Cell.8.RPKM.	Morulae..1..Cell.1.RPKM.	Morulae..1..Cell.2.RPKM.	Morulae..1..Cell.3.RPKM.	Morulae..1..Cell.4.RPKM.	Morulae..1..Cell.5.RPKM.	Morulae..1..Cell.6.RPKM.	Morulae..1..Cell.7.RPKM.	Morulae..1..Cell.8.RPKM.	Morulae..2..Cell.1.RPKM.	Morulae..2..Cell.2.RPKM.	Morulae..2..Cell.3.RPKM.	Morulae..2..Cell.4.RPKM.	Morulae..2..Cell.5.RPKM.	Morulae..2..Cell.6.RPKM.	Morulae..2..Cell.7.RPKM.	Morulae..2..Cell.8.RPKM.	Late.blastocyst..1..Cell.1.RPKM.	Late.blastocyst..1..Cell.2.RPKM.	Late.blastocyst..1..Cell.3.RPKM.	Late.blastocyst..1..Cell.4.RPKM.	Late.blastocyst..1..Cell.5.RPKM.	Late.blastocyst..1..Cell.6.RPKM.	Late.blastocyst..1..Cell.7.RPKM.	Late.blastocyst..1..Cell.8.RPKM.	Late.blastocyst..1..Cell.9.RPKM.	Late.blastocyst..1..Cell.10.RPKM.	Late.blastocyst..1..Cell.11.RPKM.	Late.blastocyst..1..Cell.12.RPKM.	Late.blastocyst..2..Cell.1.RPKM.	Late.blastocyst..2..Cell.2.RPKM.	Late.blastocyst..2..Cell.3.RPKM.	Late.blastocyst..2..Cell.4.RPKM.	Late.blastocyst..2..Cell.5.RPKM.	Late.blastocyst..2..Cell.6.RPKM.	Late.blastocyst..2..Cell.7.RPKM.	Late.blastocyst..2..Cell.8.RPKM.	Late.blastocyst..2..Cell.9.RPKM.	Late.blastocyst..2..Cell.10.RPKM.	Late.blastocyst..3..Cell.1.RPKM.	Late.blastocyst..3..Cell.2.RPKM.	Late.blastocyst..3..Cell.3.RPKM.	Late.blastocyst..3..Cell.4.RPKM.	Late.blastocyst..3..Cell.5.RPKM.	Late.blastocyst..3..Cell.6.RPKM.	Late.blastocyst..3..Cell.7.RPKM.	Late.blastocyst..3..Cell.8.RPKM.	gen
0.7	0.3	0.3	4.1	2.4	4.4	7.4	6.5	3.8	5	2.5	3.6	7.1	3.4	0.3	5.4	5.6	6.4	6.8	3.6	8.1	8.8	5.6	11.1	0.4	1.1	5	4.9	0	0.1	0	0	0	0	0	0	4.4	4.7	2.9	1.7	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0	0.2	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.2	TFAP4
8.6	25	21	16.1	27.1	20.8	23.2	18.9	29.6	16	27.1	25	24.9	8	23.8	34.4	38.5	51.3	31.8	37.8	17.9	13	15.8	21.8	1.6	5.7	4.7	9.9	0.5	2.2	2.1	0	0.3	0	0	2.7	0.8	2.6	0	1.1	3.7	0	1	0	0	0	14.5	2.3	0.4	0	0	0.1	0	0.5	0	0	0	0.1	0	0	0	0.2	0.4	4.3	0.2	0	1.2	0.4	0	0.1	9.6	0	0.3	2	1	2.2	8.8	1.6	1.8	0	3	0	0	0.8	8.7	0	0	0.3	1.1	0	DCLRE1A
71.6	68.9	61.4	60.4	45.1	56.8	96.6	95.4	66.2	82.4	63.5	66.1	87.8	64.5	113.3	108.6	64.8	90.6	68.8	123.5	78.9	89.7	73.1	64.4	28	20.3	17.6	42	3.7	5.1	0.5	6.8	7.9	0.7	0.2	4.6	2.2	0	6.7	6.4	6.6	4.5	10	0	14.6	1.2	6.1	11.8	11.4	0	0.8	0	1.1	0	0	0.1	0	0.8	0.2	0	16.2	31.5	33.8	34.6	14.7	0.7	1.7	10	4.3	15.9	16.6	0.1	9.6	0	0	2.2	0	13.7	4.6	3.1	0.2	0	0	0	1	11.7	0.5	0	15.2	5.2	SMAD1
0	0	0.1	0	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0.7	0	0	0	0.7	0	0	0	0	2.3	0	0	5.7	12.4	1.6	2.8	3.7	7.4	0	0.5	0	0	2.8	6.5	5.7	0	0.5	11.5	28.6	17.6	0.3	34.4	18.3	6.1	15.4	0.3	17.4	16.6	9	12.3	19.5	9.7	8.7	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2	0	13.9	0	0.2	0	0	C1orf38
4.4	7.9	5.9	6.3	5.7	5	4	4.3	4.6	4	3.3	3	4.5	1.7	8.7	7.3	6.4	8	9.3	6.2	6.9	8	7.2	4.8	0	1.8	2	6.5	0.4	2.2	0	0	0	0	0.1	0.3	2.3	5.8	0.1	1.9	0.5	6	1.6	2.5	0	0.1	33.4	0	0.5	0.3	0.3	0	0	0.3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ELOVL2
54.6	53	54	55	38.4	43.7	55.2	62.7	62	62.8	37.7	39.9	43	40.9	71.6	64.1	34.7	38.9	39.6	52.1	34.4	50.9	41.7	39	44.3	26.4	40	32.4	0.3	13.7	4.5	2.1	0.3	0	0	0.5	3.8	2.7	7.5	3.5	1.1	0.8	16.2	6	15.9	13.4	33.9	3.4	0.6	0.5	5	50	0.4	0	1.6	0	0.2	1.5	2.6	0	2.5	0	0	30.3	14.4	10.4	15.1	13.7	2	0.5	6	52.8	0.8	7	0.2	0	9.5	0.1	4.1	0	6.9	0	0	0	14.4	0	0	1.8	9.9	9.5	OSBPL1A
28.2	36.1	30.7	166.4	186.1	155.7	140.3	122.6	225.5	183.8	164	187.1	313.3	368	310.3	367.9	240.8	209.5	196.5	304.5	221.2	186	211.8	253.2	195.7	98	112.9	170.1	7.9	17.8	8.9	4	0.5	6.3	20.2	4.2	28.3	10.6	3.4	25.9	21.9	23.3	46.5	4.2	12	8.1	0.5	1.3	6.4	4.8	19	130.3	3.5	3.8	1.6	0.2	0	5.7	2.7	6.4	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PATL2
0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.1	0	0	0	0	0	0	0	0	16.3	34.3	6	17.1	43	31.9	38.4	41	44.3	51.9	16.5	20.4	30.6	0.1	0.1	27.9	25.5	43.4	38.6	1.3	39.2	19.5	6.7	3.8	23	0.1	0	1.2	13.9	7.2	LRP2
10.2	11.5	13.4	20.2	18.9	24.8	13.9	14.5	9.9	9.1	8.4	8.5	27.4	21.4	14.8	13.6	33.2	21.2	18.2	16.2	25.4	18.7	20.9	21.9	3.8	16.5	13.6	13.4	2.8	0.1	2.9	5	1	0.1	7.6	1	4.8	10.9	7.9	4.1	5	0.2	2.3	8.5	6.8	0	0	3.7	3.9	0.1	0.8	0	0.7	1.5	0.2	1.3	0.3	1.4	1.5	4.9	0.3	0.4	0.2	2.3	7	0	0	7.3	6.9	12.9	0.2	4.8	3.5	12.2	4.6	6.7	0.2	12.3	0	0	23	1.4	11.4	0	0	0	0	0.2	10.3	4.7	SNRK
36.7	30.5	26.2	37.1	30.4	30.2	14.9	13.6	17.4	19.7	14.8	14.7	14.7	16.4	12	15.1	14.5	22.3	11.7	24	19.8	18.5	13.9	10	10.5	4.5	18.1	7.6	2.2	0.8	1.7	0	0.2	0	0.4	1.6	1.6	1.8	2	0	5.7	0.2	0.3	0.3	1.5	0.3	0.4	0.2	0	0	0	0	0.3	0.7	0	0.2	0.4	0.1	0.3	0	0	0	0.7	0.3	4	0	0.1	2.1	0	0	2.4	1.6	0	0	0	0	6.9	0	0.3	23.8	0.4	0.2	0	0	0	0	0	0	0	3.2	SLC35D1
66	72.2	74	62.8	69.1	66.5	43.7	44.4	36.9	34.6	42.5	39.2	56.2	28.1	60	49.7	42	56.2	30.9	45.7	53.3	64.2	49.1	51.2	17.8	19.9	8.9	9.9	4.8	3.6	10.2	1.8	1.7	7.1	3.8	4	4.7	5.9	2	1.2	4.3	8.7	0.8	2.8	18	8.7	0.3	10.2	6.7	1.4	9.2	27	5.2	4.7	3.9	6.3	6	2.3	4.2	2.5	0.6	6.4	12.3	8.9	0	3.1	2.5	11.4	3.3	0.3	4.2	13.2	0.2	1.5	0.3	6.3	0	1.2	0	0	0	3.4	0	0	0.4	0	0	0	0.7	0	MINA
0.7	0.6	0.8	6.9	5.8	9.7	2.7	2.1	3	2	1.6	2	6.8	1.7	0	5.7	10.9	11.8	6.7	8.7	7.7	10.6	6	3.7	0	9.4	1.5	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	4.6	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	HHLA1
2.6	2	1.9	1.6	1.4	1.6	0.9	0.8	1.5	1.1	0.9	1.2	0.4	1	1.5	0.2	0.5	1.2	2.7	1.1	1.8	3.1	3.8	2.6	0.4	0	2.6	4	0	0	0	1.2	0	0	0	0	0	0.8	0.2	0.1	0	0	0	0.1	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SGCD
0.9	0.5	0.7	0.7	1.5	0.9	0.7	0.3	1.1	1.1	0.6	0.8	0.9	0	0	0	0	1	1.7	1.7	0.5	0.5	0.7	0.7	0	2.6	0	7.2	0	0	2	0	0	1.7	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	17.9	9.5	1	1.3	12.3	27.6	19.9	15.2	7.4	22.2	6.4	17.4	1.4	0.9	1.5	9.8	30.3	15.1	24.5	0.6	63.2	15.9	0	6.1	52.3	2.3	0	13.3	14.4	2	STS
48.2	36.8	43.2	21.5	17.9	18.7	18.8	20.1	16.2	18.8	12.3	10.9	15.1	27.7	25.5	38.9	27.9	13.5	27.4	28.9	30.7	32	34.4	21.8	14.5	17.1	29.3	29.1	5.3	3.8	13.6	1.3	10.4	1.4	0.1	9	2.1	3.8	3.4	6.1	10	2.1	5.5	1.5	0	0	1.3	5.4	2	0	5.2	24.1	0	0	8.8	0.2	0	1.1	0	0	0	0	0	16.6	0	0.3	3	0	0	0	5.8	4.3	0	0.3	0	11.1	15.6	0	0	0.1	0	0	0	0	0	0	22.7	0	0	0	ICA1
6	8.2	8.6	7.7	5.9	8.8	5.6	7.7	7.5	6.3	7	7.2	12.7	8.7	12.3	11.2	8.8	10.4	11.4	7.7	11.3	11	11.9	12.6	5.8	4.4	7.2	4.1	0.8	1.6	0	0	2.5	0	0.1	0	2.6	0.5	0	2	5	2.2	0	0	4.2	1.4	12.6	1	0.2	2.8	1.5	7.6	0	0	0	1.5	0	0.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NAV3
6.8	5.2	6.7	5.7	6	4.3	3.4	4.8	4.2	5.2	4.7	3.9	2.1	2.7	3.4	7	5.4	1.9	3.5	0.6	2.7	2.7	3.9	3.9	1.2	0.7	0.2	1.6	0.7	0.5	0	0	0	0	0.3	0	1.6	0	0.3	0.4	0	1	0	2.4	0.2	0.8	0	1.1	1.6	2.4	0.4	0	1.5	1.5	1.1	1.7	1.3	0.3	1.4	3	0.5	0	0	4.7	3.7	0.2	2.7	2.2	0	0	0.2	0	0.3	1.5	0	0	0	0	0	0.6	0	0	0	0	0	3.6	0	0	0	0	MNT
0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.9	0	0.8	0.1	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0.3	0	0.2	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	12.1	8	1.6	3.4	11.1	40.2	29.8	7.4	21.9	26.4	10.5	1.7	10.8	31.8	19	10.8	17	12.6	1.7	28	20.2	0.2	20.2	33.2	0.1	90.9	17.8	0.2	0	0	MX1
0.7	0.3	0.6	0.5	0.7	1.5	0.2	0.3	0.2	0	0.3	0.4	0	4.4	0	0	5.8	0	0.2	0.6	2	1.1	1.7	0.6	0	0	1.1	0	13.8	16.8	5.1	21.9	17.7	15.1	6.8	6.5	28.8	59.3	36.1	31	31.9	23.8	38.6	33.2	7.3	10.3	0.8	13	10.6	8.7	6.6	0	7.5	11.4	1	0.6	1.5	7.5	7.4	2.6	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	50.7	0	0	2.1	0	0	0.5	0	RELB
64.6	43.2	52.5	24.6	37.2	20.1	26.9	23.2	19.7	18	24	18	25.2	67.5	65.6	38.2	25.6	46.4	30.3	25.2	44.2	18	25.5	24.1	14.1	33.1	9.7	16.4	0.4	1.9	0	0	0	0	0	0	0.4	7.6	8.7	6	8.4	0.3	0	0	0	0	3	13.8	4.2	3.2	1.6	0	0	1.7	0	3.6	0	0	0	2.5	0.1	20.6	17.9	0	0	0	0	9	24.9	0	14.3	0	0	0.8	0.5	0	1.7	0	7.3	0.9	0.2	0	0	0	9.9	53.7	0	0	16.3	0	DYNC2LI1
24.1	24.3	22.1	15.5	11.3	13.6	5.9	6.6	2.7	2.6	11.2	11.2	18.6	12.5	13.9	15.3	11.5	13.4	14.6	13.2	21.6	18.7	21.2	20.2	4	4.7	9.6	6.6	0.1	0.4	1.8	0	1.5	0	0.1	2	2.1	1.5	0	2.4	0.4	1.4	1.9	0	0.2	0.3	1.5	0.8	0.9	0	1	22.4	0	1.9	0.1	0	0.4	0	0	0	0.1	0	0	0	1.4	1.9	2	0	0.7	0	0.8	0	0	0.3	4.9	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1	1	DNAH3
26.9	24.6	24.2	12.3	14.7	14.6	13.9	14.9	16.2	15	11.8	12.4	18.2	11.2	8.6	9.7	14.7	17.5	15.1	7.8	17.9	18.3	17.6	10.4	4.9	4	4.9	11.4	1.2	1	0	0	0	0	0	0	0.7	2.5	0.5	0	0.2	0.1	2.4	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40972
3	4.6	4.5	12.1	8.4	11.3	5.6	5.5	5.8	7.4	7.6	8.4	26.1	17.3	15	15	15.8	14.7	10.5	15.7	15.8	12	11.1	9.1	4.6	6	13.5	5.6	2.3	4.7	2	0	0.7	0	1.1	3.2	6.5	1.2	6.4	3.4	2.1	0.1	5.1	8.9	0.2	1.4	0	2.4	0.9	2.6	1.6	0	0.1	0	0.4	0.8	0.1	0.6	0.5	0.3	0	4	0	0	4.5	0	0	1.8	0	0	0	0	0	0.8	12.7	3.5	0	0.7	0.6	0.3	1.7	1.2	0	1.6	0	0	0	0	0.2	0.7	NCOA2
4.8	6.9	5.7	8.8	13	9.9	8.8	7.5	10.2	9.7	8.1	6.1	5.2	16.3	0.5	14	7.1	4.2	7.7	6.3	7.8	8.1	10.4	5	2.7	1.3	5.9	0.2	0.5	4.2	0.2	1	0	0.7	0.4	1.3	2.1	0	1.2	4.3	4	0.2	0	0.5	2.9	0	0	0	0	0	0.5	0	1.6	0.1	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	6.8	0	0.8	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0.1	HAPLN3
2.9	1.4	2.3	2.4	2.9	3.6	2.2	2.4	2	2.5	1.7	1.9	1	3.7	6.8	1.4	0	3.3	2.6	2.4	5.5	2.5	3.1	5.7	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	1.9	0	0.4	0.3	0	0	0.2	2.7	0.6	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NRXN3
25.7	49	37.2	77.8	57	84.5	49.1	52.1	47.3	46.6	54.7	54.3	28.2	18.7	19.3	8.5	30.4	26.5	18	21	31.3	38.2	30.7	39.2	8.2	8.4	9.4	11.6	1.4	2	0.9	0.6	1.7	1.5	0	0.5	0	2.8	2.8	4.5	2.3	4.3	3.3	3.3	1.1	1.4	0.5	0.8	0	0	0.8	0	0	0	0.7	0.5	0	0	1	0	0	1.4	0	0	0	0	0	0.3	0	2.4	0.4	1	0	0.4	9.3	0.2	0	0	0	0	0	2.7	0	2.1	0	0	0	0	0	0	MXD1
16.3	11.3	11.4	24.5	23.8	37.2	39.8	41.8	43.3	41.9	34.5	35.2	51.3	51.1	71.4	51.1	46.4	44	46.6	47.3	56.5	61.1	55	60.1	6.6	6.5	6.2	7.6	1.9	2	3	0.9	0.7	1.8	1.1	3	4.6	3.2	1.2	2	2.5	0.9	2.9	1.5	1.2	0.4	14.7	0.3	2.7	0.6	0.4	10.6	1.5	0.5	0.5	1	0.4	0.9	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FLJ40852
14.4	17.3	22.7	27.3	33.7	34.3	19.5	20.6	25.8	25.1	19.7	20.5	56.8	52.3	46	36.7	27.5	38	31.1	41.5	35.5	46.5	33.3	48	18.3	17.1	15	22	0.7	2	4.2	0.6	0.1	0.4	0.9	2	8.1	2.2	2.9	1.2	4.7	0	0	0.9	0.5	1.4	0.3	0.3	1.1	0	0	10.8	1.1	0.1	0	0	0	0.2	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	PLEKHG1
2.8	1.4	2.4	3	4.1	5.6	1.7	1.9	1.8	1	2.3	2.5	4.9	4.2	17.8	9.3	9.1	8.2	11.3	14.4	14.4	10.2	10.7	7	55.8	49.4	2.8	44	164.4	261.4	162.4	119.5	160	56.3	56.1	128	240	241.3	89.7	163.1	185	132.3	177.6	123.9	18.1	10.9	2	10.1	9.2	4.3	5.6	0	14.1	7.6	47.9	36.2	30.9	19.5	12.7	2.8	0	0	0	0	0	0	14.1	0.1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	KLHL11
2.5	2.5	3.1	5.2	6.5	7.4	4.7	4.4	4	4.6	3.3	3	5.6	2.9	0.2	0.5	7.9	4.9	7	3.9	6.8	3.2	5	6.9	12.6	10.1	15.2	16.7	40.3	31.7	29.5	62.8	70.4	37.7	18.7	24.5	5.5	25.2	45.8	32.9	32.1	16.5	59.9	53.4	25.2	10.1	4.2	10.9	21.2	11.1	18.1	0	4.3	21	9.3	19.1	10.3	9.2	10.9	11.2	21.5	0.1	0.8	4.6	0	0	0.1	0	0.1	0	0.5	1.1	0.3	0.1	3	0	0	0	0.3	0.1	0	0.1	0	0	0	0	0.7	0.2	0	0	TESK2
3.4	2.2	2.6	3.5	5.4	2.8	3.4	2.5	3.7	4.2	2.9	2.4	9.1	10.1	0.5	3.5	0.9	7.4	3.1	8	5.9	7.2	3.8	6.7	0	0.4	3.5	5.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8.8	0	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM61
0.4	0.7	0.8	0.6	0.5	0.5	0.5	0.6	0.5	0.2	0.4	0.2	0.2	0.1	0.5	0.3	0.5	0.4	0.2	0.4	0.5	0.2	0.3	0.6	0	0	0	0.3	0	0.2	0	0	0	0	0	0	0.1	0.3	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HTR2A
87.5	60	50.2	52.5	45.3	69.3	56.5	73.7	78.5	73.5	61.5	52.6	48.2	36.8	32.3	13.8	65.4	65.9	52.8	47.1	78.6	62.4	52.1	48.4	19.9	27.3	40.3	52	12.7	24.2	14.4	13.1	0.3	0.9	12.2	22.6	36.9	19.9	31.2	12.6	35.2	19.7	5.4	15.9	12.7	9.6	0	19.2	12.1	0	11	1	2.7	4.4	0	0.7	6.5	1.9	14.5	0	0.2	0.3	0.4	0	0	0	0	8.7	0	0	4.3	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	1	1.5	0	0	0	POLR3GL
7.9	5.4	5.7	6.2	8.4	9.5	3.9	4	4.5	5.6	3.1	3.7	3.7	1.8	2.2	5.7	16.7	9.3	8.2	4.3	5.9	4.5	8.7	5.8	5.2	1.3	5.8	13.8	2.7	1.1	1.1	0.3	0.1	0.2	0	0.4	2.8	6.1	1.1	1.8	4.3	0.1	1.3	1.6	0	0	1.4	1	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BAALC
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0.7	4.3	1.2	1.9	0	0	2	3.4	0.8	2.2	2.2	0.4	10.4	5.9	1.2	22.5	18.2	0.7	24.6	25.8	27.6	23.8	0.3	18.8	15.4	31.9	16.5	31	22.8	31	21.7	0	11.6	0.1	7.8	0	14.6	0	4.7	7.6	2.3	0.4	8	1.8	0	0	7.6	12.5	0.3	0	0.6	0	16.9	0	34.6	22.7	0	0	12	0	16.7	CDC42EP1
3.7	4.8	5.6	9.7	12	12.3	7.5	7	10.7	11.6	12.9	13.1	19.9	3.6	15	11.9	21.9	11.7	16.2	14.3	26.9	20	29.1	18.3	20.7	10.1	23.7	20.3	0.5	0.7	0.8	1.7	1.1	1.1	0.5	0.5	3	4.5	2.7	2.5	2.8	5.5	0	2.2	0.7	0	0	0.5	0.1	0	0.9	0	0	0	0	0	0.8	1.4	1.1	1.2	4.9	0	0	0	0	0.7	0	0.1	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0.6	1	0	0	0	0	0	1.1	0	MGRN1
5.1	3.7	4.6	10.5	9.2	12.1	6.7	5.2	5.2	5.5	3.9	5.2	19.2	9.8	5.6	2.9	17.9	17.3	12.4	16.8	16.2	8.7	17.1	20.6	10.3	1.8	14.9	7.8	0	1.2	0	0	0	0.4	0	3.8	0.4	2.8	0	1.8	0.3	0	0	0.8	0	0	3.1	0	0	0	0	0.2	0	3.9	0.3	0	0.1	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ESR2
0	0	0	0	0	0	0	0	0	0	0	0	0.3	6.7	0	7.5	19.1	1.1	12.1	0	1.9	0	0	1.5	334.8	179.7	216.7	237.2	1584.5	1773.6	1664.4	1090.7	1593.5	1320.5	1336.3	995.9	544.3	638.6	744.5	1035.3	701.6	591.4	724.2	715.5	781.8	766.1	250.9	887.7	742	773.6	671	687.3	413.3	423.4	599.5	701.1	517.1	455.4	660	545.1	2.1	0	0	0	0	0	0	0.6	0	0.9	0	19	0	0	0	0	0	0	0	0.4	0	0	138.2	0.3	0	0	0	0.1	0	0	ZNF280A
204.3	130.1	116.6	116.7	106.2	83.9	269.2	247.8	189.2	227.2	143.3	143.4	253.6	237	186.3	283.4	182.4	124.2	188.8	166.7	238.8	231.7	236.8	216.5	63	34.1	56.9	22.5	1.6	0	0.8	0	1.6	0	0	3.6	19.9	34.9	0	12.6	6.5	0.1	11.5	0	0	0	0	0.3	0	0	0	0	0	0.5	0	0	0	0	2.9	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C8orf12
1.5	1	1.6	2.3	1.5	1.7	1.3	0.9	0.8	0.6	0.6	1.2	0	0	0.2	2.9	0	0	1.4	0	0.7	1.1	1.5	2.9	1.9	0.3	0	0	0	0	0.2	2	0	0	0	0	0.8	5.7	5.2	0	0	0	0	0.5	0	0	0	2.8	3.6	1.7	1.6	0.1	1.3	1.8	9.1	1.7	14.7	0.5	2.4	2.4	9.1	15.5	17.2	37.8	15.7	15.5	17.5	22	16.6	25.7	11.9	24.3	9.3	12	7.9	15.7	32.2	36.3	16.3	72.2	12.3	39.7	3.2	28.4	8.3	22.3	99.7	32.2	70	39.4	GPAA1
1.6	1.4	1.9	2	2	2.3	1.7	1.6	1.5	1.8	1.4	1.3	3.1	3.1	6.7	3.1	2.4	2.9	3.6	4	3.2	4.1	4	3.7	4.5	2.2	2.9	2	0.8	0.5	0.2	1.8	1.2	0.4	0.7	0.3	0.1	0	0	1.9	0.4	0.3	0	0	0.1	0	0.1	0.2	0.1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1.1	0	0	0.2	0.4	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RYR3
5	7	5.7	5.2	3.1	2.1	1.7	1.6	1.5	2.2	1.4	2.1	1.4	0.6	3.3	1.5	1.9	2.3	1.7	0.5	1.9	2.3	0.7	2.1	1.8	0.1	0.2	0.2	0.3	0	0	0	0	0	2.5	0	1.9	0	0	0.3	0.7	0.2	0	0	0.1	0	0	0.6	0	1	0.1	1.7	0	0	0	0	0	1.2	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ADAMTS18
